ID,Upvotes
366953,372.83278881471796
71864,267.95778881471796
141692,169.95778881471796
316833,-114.79221118528204
440445,674.395288814718
3514,-284.66721118528204
331420,-171.38986743528204
406540,607.207788814718
227379,-46.22971118528204
331687,-444.72971118528204
32784,-426.60471118528204
470377,140.77028881471796
338103,-236.47971118528204
29883,2640.520288814718
218228,19.707788814717958
70945,9328.332788814718
14328,-209.04221118528204
259947,38.08278881471796
346378,1149.332788814718
384621,-522.792211185282
425418,-87.29221118528204
131224,165.02028881471796
365408,-211.54221118528204
218626,-413.22971118528204
331722,-277.47971118528204
310969,-421.22971118528204
307391,519.707788814718
14072,294.02028881471796
238694,-474.41721118528204
213841,-359.29221118528204
165258,443.70778881471796
123606,-314.04221118528204
214062,152.86013256471796
279450,838.145288814718
178546,-434.97971118528204
358455,-168.91721118528204
386308,-221.88986743528204
155592,-163.41721118528204
200090,-176.10471118528204
127308,-265.91721118528204
449766,33.52028881471796
223688,8186.457788814718
442443,-400.97971118528204
451259,689.020288814718
87024,-422.10471118528204
207529,233.20778881471796
196568,-355.54221118528204
38258,5522.207788814718
387275,-434.60471118528204
86152,-403.47971118528204
302142,296.33278881471796
401268,713.582788814718
307187,-265.47971118528204
252388,-366.29221118528204
844,-230.41721118528204
105707,169.52028881471796
230309,2348.957788814718
362573,-145.41721118528204
173751,558.582788814718
349049,-477.22971118528204
310466,-127.35471118528204
205786,703.957788814718
208358,-377.72971118528204
440214,-127.79221118528204
41343,-340.91721118528204
427741,310.20778881471796
355001,210.39528881471796
137708,-299.54221118528204
146326,682.207788814718
220889,-254.79221118528204
205742,1786.207788814718
28737,-329.41721118528204
292474,-470.91721118528204
349149,-423.04221118528204
46230,-433.29221118528204
303160,-240.16721118528204
292638,955.582788814718
210116,-343.85471118528204
55900,-432.91721118528204
91135,-318.72971118528204
452177,762.457788814718
170628,-230.35471118528204
237099,161.58278881471796
166022,-257.66721118528204
175687,-301.91721118528204
392847,-395.16721118528204
454964,-479.54221118528204
259259,-276.79221118528204
289148,202.45778881471796
311134,-160.10471118528204
62551,2013.270288814718
336258,-376.91721118528204
468049,-224.04221118528204
22189,-329.47971118528204
264888,95.64528881471796
451615,435.27028881471796
85004,-234.16721118528204
375246,215.70778881471796
60204,-286.29221118528204
126097,-374.66721118528204
182425,5377.457788814718
449937,75.77028881471796
442637,15532.610132564718
378184,-304.97971118528204
357584,300.45778881471796
383054,90.27028881471796
299871,-290.29221118528204
152764,-223.72971118528204
22064,-290.54221118528204
416791,-276.29221118528204
440686,349.33278881471796
44537,-465.16721118528204
80203,-237.04221118528204
81726,-275.79221118528204
440068,170.20778881471796
109276,-463.16721118528204
120567,-252.04221118528204
169520,769.332788814718
84443,-405.91721118528204
139139,-209.91721118528204
346145,321.08278881471796
75219,-476.54221118528204
244042,257.70778881471796
6992,-355.54221118528204
