ID,Upvotes
366953,374.45056079973955
71864,267.6182781794752
141692,170.56910280779059
316833,-114.30331943330845
440445,674.7507627026857
3514,-284.88933322675626
331420,-171.10464753114303
406540,606.8355197921177
227379,-46.39948398722157
331687,-444.6508397025661
32784,-426.50492194320367
470377,140.35892092070418
338103,-237.43200438031357
29883,2640.6174599175993
218228,19.240432374496038
70945,9329.26954649915
14328,-209.5324697861966
259947,39.83520323718403
346378,1148.9076576753998
384621,-523.2724888168682
425418,-86.680367113268
131224,164.21984652566857
365408,-209.81542912949402
218626,-413.52713957532154
331722,-277.0396633805448
310969,-421.31333928612725
307391,519.8656413251274
14072,293.77682831601084
238694,-474.69211332168067
213841,-359.24676522308033
165258,445.4262841531672
123606,-312.4017399605986
214062,152.89858170337632
279450,838.2111063995101
178546,-434.9777189340925
358455,-169.2729797885628
386308,-221.72166030712657
155592,-162.92912660600592
200090,-176.46879289939142
127308,-265.8925188102282
449766,33.27513334779178
223688,8186.334824273342
442443,-401.23883912908144
451259,689.53290681669
87024,-422.2734299470267
207529,232.97230451473814
196568,-356.05358525412504
38258,5522.421690781185
387275,-434.5887305457355
86152,-403.8880580703065
302142,297.88311209507555
401268,715.1397736596161
307187,-264.8171947161233
252388,-366.744861371912
844,-228.67409966658573
105707,169.98086631973987
230309,2350.652546907829
362573,-145.96674338418353
173751,558.516013498612
349049,-477.57342783666337
310466,-126.77190197130045
205786,705.470428013678
208358,-378.2819865417321
440214,-126.21327814524216
41343,-341.3439783256625
427741,309.96672426914773
355001,210.9803588746617
137708,-300.06576216037166
146326,682.0811784340151
220889,-253.28970475720183
205742,1786.0179274443185
28737,-329.73488401387914
292474,-471.1607661529412
349149,-423.41930364702165
46230,-433.6524363874477
303160,-240.6387277039234
292638,955.6073802163739
210116,-343.96494748134074
55900,-433.2866074441194
91135,-318.2052223278443
452177,762.834706927923
170628,-229.74230900881747
237099,161.72411385528176
166022,-256.11972759047757
175687,-302.34445306631454
392847,-393.39572098847015
454964,-479.5880046778289
259259,-275.011954286371
289148,201.9901278028309
311134,-160.02227740724925
62551,2012.3782813287683
336258,-377.4259837375826
468049,-222.51489857246764
22189,-329.83699999682204
264888,94.79421573784822
451615,435.1399381714258
85004,-234.64443749533183
375246,214.6903318537942
60204,-286.68831603620225
126097,-374.9472464002436
182425,5377.933199882724
449937,75.72797423448378
442637,15533.521603720183
378184,-305.0409031408944
357584,300.1140926469477
383054,90.94909031849002
299871,-289.82665788748676
152764,-223.94107489039726
22064,-290.90139962399843
416791,-274.5748000789219
440686,348.9118063185133
44537,-465.5754705532566
80203,-236.59993184321132
81726,-276.12209776039
440068,169.83629487108908
109276,-463.8150353255199
120567,-251.42106156695291
169520,770.2097008658473
84443,-406.2882783427181
139139,-209.94358536496946
346145,321.75881024692484
75219,-477.06504671365695
244042,257.3965104085706
6992,-355.9991573608177
337741,-358.9987735496134
20091,1298.3272192589554
420761,-10.544483956205227
101501,-434.81894300512016
408598,996.157463290948
306979,-393.1995112133366
50260,-267.56466060215945
21088,-311.76253733196376
462951,-389.45201314690263
196903,-218.3519231887489
155361,62.77634271418651
51756,-355.34555279087084
192022,-383.0059114127054
384071,-396.09210019761423
173305,1075.3713849418127
56449,-502.21832079768063
172164,-534.2863899523502
341063,-725.671310350285
431990,-117.52643566848121
342757,-151.80786285883556
335181,-457.9089455575026
121613,-331.7922159425429
40216,-73.11082952232283
116940,2148.1050637620915
351719,-453.80211032002893
436421,-511.3956219171217
173164,-283.47702923350283
362350,-211.40346623490547
357892,796.7093577108099
335957,-104.70172340673082
192010,-412.92959641613646
407412,-300.2712461416366
19359,-426.3977190432019
82078,924.3549001019564
375709,2114.070353374308
122137,-401.3440215753016
244661,1191.6200515245534
434900,1506.8352056530682
54220,-393.6949267395126
425162,486.2771277922159
453118,-134.55343734831007
373873,-404.32552097298077
238415,716.6137325485994
53501,-98.69895793654143
67918,-290.216238363719
68982,-454.27658274357844
81980,351.32311168852357
332015,210.72876769477136
171470,-410.25777247679883
24209,-309.65778349144904
396455,540.6464721408283
236372,-531.5366961747018
29062,348.9032203841112
248733,-210.39054305545625
43097,-402.25036797999127
401490,-126.0337074443081
181282,99.03626942060296
285264,-169.39432630054915
386230,-478.43562350412134
262238,45.29933104461571
226323,-20.505791421435163
224589,210.84426475231183
61,-409.7055651017726
120331,-342.34658269077937
59519,-260.2383339138925
263459,686.110847567031
188774,1873.158279204424
157423,-339.5112782419474
204323,694.3388577686658
94807,-439.58924482723995
130112,-395.87779686103903
298030,559.2255814408638
361994,-320.891077460541
242867,461.430392285072
345301,-445.39234649967483
404296,-455.2442866021709
403325,-255.28390021127
78570,99.74171871856919
247119,-203.96983967791112
433907,3955.3763343965775
51709,-431.68946329421607
256743,-481.03356259522076
132448,235.9052282287951
429148,-335.495883359816
384840,-533.5066219035546
434864,454.289613099452
317954,351.68716139283737
452061,-365.89345728815096
85212,-211.66048529524363
373284,-52.19328197413586
284208,1492.7116058442643
233976,374.7245771056163
105691,1553.432162927273
375077,99.90358335164589
26720,-119.75865848026177
70683,694.9770763268843
281194,-10.084733829037702
390953,988.2784072093489
59608,3745.347505030348
341707,-541.243306757068
403654,-232.7309128520912
209246,-81.5257282954089
295413,11.2869510852247
379392,8235.311712260724
261533,-145.00301933470968
130134,-447.6965326797136
137990,112.76530530309691
413320,944.9871292886235
468459,144.93271774705676
189150,-359.3493298619849
381154,-406.7633013244861
373043,-440.5659386950859
231677,10737.851603071811
438093,134.40690827800077
443706,49.04745776582337
230906,-248.36824404238945
138183,-347.6527949516416
78231,-564.911160424736
70795,-440.76408075277897
283674,-240.74762763716598
144543,-361.0476094231714
213929,-378.15248063113603
458437,1078.1052871243987
279629,-178.5624883328938
284422,-384.9585867040303
29532,-315.88811850474025
409963,-22.059941028212563
325099,707.8146562369516
409635,993.8971208066284
18156,-303.1397451168095
355380,-420.2849826558517
412081,1135.8421899848654
363354,-196.24781654917393
354537,2336.3818518317353
209720,-313.6947041629821
150078,-594.351385769585
31479,250.21201396328635
455028,-35.667625919694046
104579,687.2415890745883
102986,364.53923511551267
